id,afc55cc4-957f-42af-8483-515d26b93ffc - divergence - The story is surprising,afc55cc4-957f-42af-8483-515d26b93ffc - divergence - The story is not surprising,afc55cc4-957f-42af-8483-515d26b93ffc - divergence - The story is not predictable,afc55cc4-957f-42af-8483-515d26b93ffc - divergence - The story is predictable,afc55cc4-957f-42af-8483-515d26b93ffc - consistency - The story doesn't contradict itself,afc55cc4-957f-42af-8483-515d26b93ffc - consistency - The story contradicts itself,afc55cc4-957f-42af-8483-515d26b93ffc - consistency - The story made sense,afc55cc4-957f-42af-8483-515d26b93ffc - consistency - The story didn't make sense,afc55cc4-957f-42af-8483-515d26b93ffc - certainty - The ending is satisfying,afc55cc4-957f-42af-8483-515d26b93ffc - certainty - The ending is not satisfying,afc55cc4-957f-42af-8483-515d26b93ffc - certainty - The surprise doesn't feel cheap,afc55cc4-957f-42af-8483-515d26b93ffc - certainty - The surprise feels cheap,afc55cc4-957f-42af-8483-515d26b93ffc - Comprehension - Emma's neighbours are helpful,afc55cc4-957f-42af-8483-515d26b93ffc - Comprehension - Emma's fridge is very heavy,38370506-c31a-4ee1-a3a0-77a30da6eb19 - divergence - The story is surprising,38370506-c31a-4ee1-a3a0-77a30da6eb19 - divergence - The story is not surprising,38370506-c31a-4ee1-a3a0-77a30da6eb19 - divergence - The story is not predictable,38370506-c31a-4ee1-a3a0-77a30da6eb19 - divergence - The story is predictable,38370506-c31a-4ee1-a3a0-77a30da6eb19 - consistency - The story doesn't contradict itself,38370506-c31a-4ee1-a3a0-77a30da6eb19 - consistency - The story contradicts itself,38370506-c31a-4ee1-a3a0-77a30da6eb19 - consistency - The story made sense,38370506-c31a-4ee1-a3a0-77a30da6eb19 - consistency - The story didn't make sense,38370506-c31a-4ee1-a3a0-77a30da6eb19 - certainty - The ending is satisfying,38370506-c31a-4ee1-a3a0-77a30da6eb19 - certainty - The ending is not satisfying,38370506-c31a-4ee1-a3a0-77a30da6eb19 - certainty - The surprise doesn't feel cheap,38370506-c31a-4ee1-a3a0-77a30da6eb19 - certainty - The surprise feels cheap,38370506-c31a-4ee1-a3a0-77a30da6eb19 - Comprehension - Emma is having an easy time moving in,38370506-c31a-4ee1-a3a0-77a30da6eb19 - Comprehension - Emma really cares about her fridge,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - divergence - The story is surprising,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - divergence - The story is not surprising,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - divergence - The story is not predictable,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - divergence - The story is predictable,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - consistency - The story doesn't contradict itself,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - consistency - The story contradicts itself,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - consistency - The story made sense,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - consistency - The story didn't make sense,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - certainty - The ending is satisfying,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - certainty - The ending is not satisfying,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - certainty - The surprise doesn't feel cheap,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - certainty - The surprise feels cheap,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - Comprehension - George's teacher was understanding,c93e5be8-339e-4057-88dd-8fe0c3b128b0 - Comprehension - George is in trouble,5bd8df64-d07a-42e8-9782-e83785c682ab - divergence - The story is surprising,5bd8df64-d07a-42e8-9782-e83785c682ab - divergence - The story is not surprising,5bd8df64-d07a-42e8-9782-e83785c682ab - divergence - The story is not predictable,5bd8df64-d07a-42e8-9782-e83785c682ab - divergence - The story is predictable,5bd8df64-d07a-42e8-9782-e83785c682ab - consistency - The story doesn't contradict itself,5bd8df64-d07a-42e8-9782-e83785c682ab - consistency - The story contradicts itself,5bd8df64-d07a-42e8-9782-e83785c682ab - consistency - The story made sense,5bd8df64-d07a-42e8-9782-e83785c682ab - consistency - The story didn't make sense,5bd8df64-d07a-42e8-9782-e83785c682ab - certainty - The ending is satisfying,5bd8df64-d07a-42e8-9782-e83785c682ab - certainty - The ending is not satisfying,5bd8df64-d07a-42e8-9782-e83785c682ab - certainty - The surprise doesn't feel cheap,5bd8df64-d07a-42e8-9782-e83785c682ab - certainty - The surprise feels cheap,5bd8df64-d07a-42e8-9782-e83785c682ab - Comprehension - George is an elderly man,5bd8df64-d07a-42e8-9782-e83785c682ab - Comprehension - George has a dog,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - divergence - The story is surprising,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - divergence - The story is not surprising,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - divergence - The story is not predictable,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - divergence - The story is predictable,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - consistency - The story doesn't contradict itself,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - consistency - The story contradicts itself,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - consistency - The story made sense,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - consistency - The story didn't make sense,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - certainty - The ending is satisfying,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - certainty - The ending is not satisfying,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - certainty - The surprise doesn't feel cheap,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - certainty - The surprise feels cheap,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - Comprehension - The museum was closed,5aaf4f94-ea7b-4881-9abd-8dccc9ed4d4d - Comprehension - Fred preferred his toys to the real thing,2a19fd38-1769-44f6-b744-122db6ef8b3e - divergence - The story is surprising,2a19fd38-1769-44f6-b744-122db6ef8b3e - divergence - The story is not surprising,2a19fd38-1769-44f6-b744-122db6ef8b3e - divergence - The story is not predictable,2a19fd38-1769-44f6-b744-122db6ef8b3e - divergence - The story is predictable,2a19fd38-1769-44f6-b744-122db6ef8b3e - consistency - The story doesn't contradict itself,2a19fd38-1769-44f6-b744-122db6ef8b3e - consistency - The story contradicts itself,2a19fd38-1769-44f6-b744-122db6ef8b3e - consistency - The story made sense,2a19fd38-1769-44f6-b744-122db6ef8b3e - consistency - The story didn't make sense,2a19fd38-1769-44f6-b744-122db6ef8b3e - certainty - The ending is satisfying,2a19fd38-1769-44f6-b744-122db6ef8b3e - certainty - The ending is not satisfying,2a19fd38-1769-44f6-b744-122db6ef8b3e - certainty - The surprise doesn't feel cheap,2a19fd38-1769-44f6-b744-122db6ef8b3e - certainty - The surprise feels cheap,2a19fd38-1769-44f6-b744-122db6ef8b3e - Comprehension - The museum was full of trains,2a19fd38-1769-44f6-b744-122db6ef8b3e - Comprehension - Fred's dad wanted to make his son happy,c5a5ad6a-565b-401e-ad05-11505a016a0e - divergence - The story is surprising,c5a5ad6a-565b-401e-ad05-11505a016a0e - divergence - The story is not surprising,c5a5ad6a-565b-401e-ad05-11505a016a0e - divergence - The story is not predictable,c5a5ad6a-565b-401e-ad05-11505a016a0e - divergence - The story is predictable,c5a5ad6a-565b-401e-ad05-11505a016a0e - consistency - The story doesn't contradict itself,c5a5ad6a-565b-401e-ad05-11505a016a0e - consistency - The story contradicts itself,c5a5ad6a-565b-401e-ad05-11505a016a0e - consistency - The story made sense,c5a5ad6a-565b-401e-ad05-11505a016a0e - consistency - The story didn't make sense,c5a5ad6a-565b-401e-ad05-11505a016a0e - certainty - The ending is satisfying,c5a5ad6a-565b-401e-ad05-11505a016a0e - certainty - The ending is not satisfying,c5a5ad6a-565b-401e-ad05-11505a016a0e - certainty - The surprise doesn't feel cheap,c5a5ad6a-565b-401e-ad05-11505a016a0e - certainty - The surprise feels cheap,c5a5ad6a-565b-401e-ad05-11505a016a0e - Comprehension - The zoo was open,c5a5ad6a-565b-401e-ad05-11505a016a0e - Comprehension - Fred's dad couldn't take him to the zoo,a032f58a-4194-4aaf-bb97-b9c246d0d134 - divergence - The story is surprising,a032f58a-4194-4aaf-bb97-b9c246d0d134 - divergence - The story is not surprising,a032f58a-4194-4aaf-bb97-b9c246d0d134 - divergence - The story is not predictable,a032f58a-4194-4aaf-bb97-b9c246d0d134 - divergence - The story is predictable,a032f58a-4194-4aaf-bb97-b9c246d0d134 - consistency - The story doesn't contradict itself,a032f58a-4194-4aaf-bb97-b9c246d0d134 - consistency - The story contradicts itself,a032f58a-4194-4aaf-bb97-b9c246d0d134 - consistency - The story made sense,a032f58a-4194-4aaf-bb97-b9c246d0d134 - consistency - The story didn't make sense,a032f58a-4194-4aaf-bb97-b9c246d0d134 - certainty - The ending is satisfying,a032f58a-4194-4aaf-bb97-b9c246d0d134 - certainty - The ending is not satisfying,a032f58a-4194-4aaf-bb97-b9c246d0d134 - certainty - The surprise doesn't feel cheap,a032f58a-4194-4aaf-bb97-b9c246d0d134 - certainty - The surprise feels cheap,a032f58a-4194-4aaf-bb97-b9c246d0d134 - Comprehension - Fred's dad couldn't find his way to the zoo,a032f58a-4194-4aaf-bb97-b9c246d0d134 - Comprehension - Fred was hoping to like the zoo,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - divergence - The story is surprising,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - divergence - The story is not surprising,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - divergence - The story is not predictable,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - divergence - The story is predictable,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - consistency - The story doesn't contradict itself,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - consistency - The story contradicts itself,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - consistency - The story made sense,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - consistency - The story didn't make sense,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - certainty - The ending is satisfying,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - certainty - The ending is not satisfying,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - certainty - The surprise doesn't feel cheap,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - certainty - The surprise feels cheap,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - Comprehension - Sophie is eating dinner,ef853b1e-338b-4e09-b643-c3fedaae0cc7 - Comprehension - Sophie is a young child,3d300567-329f-4c6b-a15c-39f9a8ef136f - divergence - The story is surprising,3d300567-329f-4c6b-a15c-39f9a8ef136f - divergence - The story is not surprising,3d300567-329f-4c6b-a15c-39f9a8ef136f - divergence - The story is not predictable,3d300567-329f-4c6b-a15c-39f9a8ef136f - divergence - The story is predictable,3d300567-329f-4c6b-a15c-39f9a8ef136f - consistency - The story doesn't contradict itself,3d300567-329f-4c6b-a15c-39f9a8ef136f - consistency - The story contradicts itself,3d300567-329f-4c6b-a15c-39f9a8ef136f - consistency - The story made sense,3d300567-329f-4c6b-a15c-39f9a8ef136f - consistency - The story didn't make sense,3d300567-329f-4c6b-a15c-39f9a8ef136f - certainty - The ending is satisfying,3d300567-329f-4c6b-a15c-39f9a8ef136f - certainty - The ending is not satisfying,3d300567-329f-4c6b-a15c-39f9a8ef136f - certainty - The surprise doesn't feel cheap,3d300567-329f-4c6b-a15c-39f9a8ef136f - certainty - The surprise feels cheap,3d300567-329f-4c6b-a15c-39f9a8ef136f - Comprehension - Sophie is eating breakfast,3d300567-329f-4c6b-a15c-39f9a8ef136f - Comprehension - Sophie is eating at a restaurant,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - divergence - The story is surprising,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - divergence - The story is not surprising,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - divergence - The story is not predictable,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - divergence - The story is predictable,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - consistency - The story doesn't contradict itself,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - consistency - The story contradicts itself,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - consistency - The story made sense,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - consistency - The story didn't make sense,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - certainty - The ending is satisfying,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - certainty - The ending is not satisfying,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - certainty - The surprise doesn't feel cheap,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - certainty - The surprise feels cheap,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - Comprehension - Sarah never leaves the house,a8312ecf-59d2-4d96-9a41-7d5c353fe9e0 - Comprehension - Sarah enjoys going for walks,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - divergence - The story is surprising,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - divergence - The story is not surprising,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - divergence - The story is not predictable,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - divergence - The story is predictable,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - consistency - The story doesn't contradict itself,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - consistency - The story contradicts itself,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - consistency - The story made sense,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - consistency - The story didn't make sense,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - certainty - The ending is satisfying,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - certainty - The ending is not satisfying,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - certainty - The surprise doesn't feel cheap,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - certainty - The surprise feels cheap,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - Comprehension - Sarah lives close to a park,a60b09d2-7d96-44e1-9ce4-14ed36cbf4f4 - Comprehension - Sarah has a cat named Fluffy,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - divergence - The story is surprising,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - divergence - The story is not surprising,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - divergence - The story is not predictable,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - divergence - The story is predictable,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - consistency - The story doesn't contradict itself,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - consistency - The story contradicts itself,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - consistency - The story made sense,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - consistency - The story didn't make sense,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - certainty - The ending is satisfying,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - certainty - The ending is not satisfying,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - certainty - The surprise doesn't feel cheap,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - certainty - The surprise feels cheap,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - Comprehension - Catherine's friends are watching from the beach,8b4db8a5-b2f0-46ea-a64d-9208edbb21dd - Comprehension - Catherine is not afraid of the waves,1591f96c-0354-4b07-b6e4-eea7374b4b73 - divergence - The story is surprising,1591f96c-0354-4b07-b6e4-eea7374b4b73 - divergence - The story is not surprising,1591f96c-0354-4b07-b6e4-eea7374b4b73 - divergence - The story is not predictable,1591f96c-0354-4b07-b6e4-eea7374b4b73 - divergence - The story is predictable,1591f96c-0354-4b07-b6e4-eea7374b4b73 - consistency - The story doesn't contradict itself,1591f96c-0354-4b07-b6e4-eea7374b4b73 - consistency - The story contradicts itself,1591f96c-0354-4b07-b6e4-eea7374b4b73 - consistency - The story made sense,1591f96c-0354-4b07-b6e4-eea7374b4b73 - consistency - The story didn't make sense,1591f96c-0354-4b07-b6e4-eea7374b4b73 - certainty - The ending is satisfying,1591f96c-0354-4b07-b6e4-eea7374b4b73 - certainty - The ending is not satisfying,1591f96c-0354-4b07-b6e4-eea7374b4b73 - certainty - The surprise doesn't feel cheap,1591f96c-0354-4b07-b6e4-eea7374b4b73 - certainty - The surprise feels cheap,1591f96c-0354-4b07-b6e4-eea7374b4b73 - Comprehension - Catherine doesn't know how to swim,1591f96c-0354-4b07-b6e4-eea7374b4b73 - Comprehension - The sea is calm and flat,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - divergence - The story is surprising,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - divergence - The story is not surprising,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - divergence - The story is not predictable,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - divergence - The story is predictable,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - consistency - The story doesn't contradict itself,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - consistency - The story contradicts itself,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - consistency - The story made sense,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - consistency - The story didn't make sense,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - certainty - The ending is satisfying,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - certainty - The ending is not satisfying,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - certainty - The surprise doesn't feel cheap,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - certainty - The surprise feels cheap,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - Comprehension - Katie is a hard worker,f1950964-a906-4b8e-b4a7-1d2b3e3b5541 - Comprehension - Katie works from home,81838d42-1023-47b2-b10a-952511552efd - divergence - The story is surprising,81838d42-1023-47b2-b10a-952511552efd - divergence - The story is not surprising,81838d42-1023-47b2-b10a-952511552efd - divergence - The story is not predictable,81838d42-1023-47b2-b10a-952511552efd - divergence - The story is predictable,81838d42-1023-47b2-b10a-952511552efd - consistency - The story doesn't contradict itself,81838d42-1023-47b2-b10a-952511552efd - consistency - The story contradicts itself,81838d42-1023-47b2-b10a-952511552efd - consistency - The story made sense,81838d42-1023-47b2-b10a-952511552efd - consistency - The story didn't make sense,81838d42-1023-47b2-b10a-952511552efd - certainty - The ending is satisfying,81838d42-1023-47b2-b10a-952511552efd - certainty - The ending is not satisfying,81838d42-1023-47b2-b10a-952511552efd - certainty - The surprise doesn't feel cheap,81838d42-1023-47b2-b10a-952511552efd - certainty - The surprise feels cheap,81838d42-1023-47b2-b10a-952511552efd - Comprehension - Katie is unemployed,81838d42-1023-47b2-b10a-952511552efd - Comprehension - Katie's boss knows her phone number,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - divergence - The story is surprising,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - divergence - The story is not surprising,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - divergence - The story is not predictable,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - divergence - The story is predictable,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - consistency - The story doesn't contradict itself,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - consistency - The story contradicts itself,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - consistency - The story made sense,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - consistency - The story didn't make sense,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - certainty - The ending is satisfying,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - certainty - The ending is not satisfying,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - certainty - The surprise doesn't feel cheap,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - certainty - The surprise feels cheap,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - Comprehension - Peter doesn't drink,b4fe8ec1-0783-419d-b30e-f01b52b86e24 - Comprehension - Peter is used to winning,aa0c3ea6-330a-42c1-9039-250242f2056f - divergence - The story is surprising,aa0c3ea6-330a-42c1-9039-250242f2056f - divergence - The story is not surprising,aa0c3ea6-330a-42c1-9039-250242f2056f - divergence - The story is not predictable,aa0c3ea6-330a-42c1-9039-250242f2056f - divergence - The story is predictable,aa0c3ea6-330a-42c1-9039-250242f2056f - consistency - The story doesn't contradict itself,aa0c3ea6-330a-42c1-9039-250242f2056f - consistency - The story contradicts itself,aa0c3ea6-330a-42c1-9039-250242f2056f - consistency - The story made sense,aa0c3ea6-330a-42c1-9039-250242f2056f - consistency - The story didn't make sense,aa0c3ea6-330a-42c1-9039-250242f2056f - certainty - The ending is satisfying,aa0c3ea6-330a-42c1-9039-250242f2056f - certainty - The ending is not satisfying,aa0c3ea6-330a-42c1-9039-250242f2056f - certainty - The surprise doesn't feel cheap,aa0c3ea6-330a-42c1-9039-250242f2056f - certainty - The surprise feels cheap,aa0c3ea6-330a-42c1-9039-250242f2056f - Comprehension - Peter has no friends,aa0c3ea6-330a-42c1-9039-250242f2056f - Comprehension - Peter is competitive,df924f92-2b17-4e34-8915-cf743931626f - divergence - The story is surprising,df924f92-2b17-4e34-8915-cf743931626f - divergence - The story is not surprising,df924f92-2b17-4e34-8915-cf743931626f - divergence - The story is not predictable,df924f92-2b17-4e34-8915-cf743931626f - divergence - The story is predictable,df924f92-2b17-4e34-8915-cf743931626f - consistency - The story doesn't contradict itself,df924f92-2b17-4e34-8915-cf743931626f - consistency - The story contradicts itself,df924f92-2b17-4e34-8915-cf743931626f - consistency - The story made sense,df924f92-2b17-4e34-8915-cf743931626f - consistency - The story didn't make sense,df924f92-2b17-4e34-8915-cf743931626f - certainty - The ending is satisfying,df924f92-2b17-4e34-8915-cf743931626f - certainty - The ending is not satisfying,df924f92-2b17-4e34-8915-cf743931626f - certainty - The surprise doesn't feel cheap,df924f92-2b17-4e34-8915-cf743931626f - certainty - The surprise feels cheap,df924f92-2b17-4e34-8915-cf743931626f - Comprehension - Jimmy's parents ate the candy,df924f92-2b17-4e34-8915-cf743931626f - Comprehension - Jimmy would never disobey his parents,6436abf9-087a-4bf7-8ae7-b75b747568be - divergence - The story is surprising,6436abf9-087a-4bf7-8ae7-b75b747568be - divergence - The story is not surprising,6436abf9-087a-4bf7-8ae7-b75b747568be - divergence - The story is not predictable,6436abf9-087a-4bf7-8ae7-b75b747568be - divergence - The story is predictable,6436abf9-087a-4bf7-8ae7-b75b747568be - consistency - The story doesn't contradict itself,6436abf9-087a-4bf7-8ae7-b75b747568be - consistency - The story contradicts itself,6436abf9-087a-4bf7-8ae7-b75b747568be - consistency - The story made sense,6436abf9-087a-4bf7-8ae7-b75b747568be - consistency - The story didn't make sense,6436abf9-087a-4bf7-8ae7-b75b747568be - certainty - The ending is satisfying,6436abf9-087a-4bf7-8ae7-b75b747568be - certainty - The ending is not satisfying,6436abf9-087a-4bf7-8ae7-b75b747568be - certainty - The surprise doesn't feel cheap,6436abf9-087a-4bf7-8ae7-b75b747568be - certainty - The surprise feels cheap,6436abf9-087a-4bf7-8ae7-b75b747568be - Comprehension - Jimmy likes candy,6436abf9-087a-4bf7-8ae7-b75b747568be - Comprehension - Mothballs are candy
7137,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,1.0,1.0,0.5,0.5,0.5,1.0,-0.5,-0.5,-1.0,-0.5,-0.5,-0.5,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,1.0,1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-0.5,1.0,1.0,0.5,0.5,-0.5,-0.5,1.0,1.0,0.5,0.5,-1.0,-1.0,-0.5,-0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,-1.0,-1.0,-0.5,-0.5,-1.0,-1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,0.0,-1.0,-1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,-0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5,1.0,-1.0,-1.0,0.5,0.5,1.0,0.0,0.5,0.5,-0.5,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,1.0,-1.0,-1.0,-0.5,-0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,-1.0,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,1.0,1.0,0.5,0.5,-0.5,-0.5,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
